"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"1/6/2026","1/6/2026","1/7/2026","COIN","COIN 1/23/2026 Call $280.00","STC","3","$2.90","$869.87"
"1/6/2026","1/6/2026","1/7/2026","COIN","COIN 1/23/2026 Call $280.00","BTO","3","$3.05","($915.12)"
"1/6/2026","1/6/2026","1/7/2026","AMD","AMD 1/9/2026 Call $217.50","STC","3","$2.56","$767.87"
"1/6/2026","1/6/2026","1/7/2026","AMD","AMD 1/9/2026 Call $217.50","BTO","3","$2.71","($813.12)"
"1/6/2026","1/6/2026","1/7/2026","NBIS","NBIS 1/16/2026 Call $102.00","STC","1","$4.85","$484.95"
"1/6/2026","1/6/2026","1/7/2026","NBIS","NBIS 1/16/2026 Call $102.00","STC","1","$5.15","$514.95"
"1/6/2026","1/6/2026","1/7/2026","NBIS","NBIS 1/16/2026 Call $102.00","STC","1","$4.85","$484.95"
"1/6/2026","1/6/2026","1/7/2026","NBIS","NBIS 1/16/2026 Call $102.00","BTO","3","$4.00","($1,200.12)"
"1/5/2026","1/5/2026","1/6/2026","OXY","OXY 3/20/2026 Call $45.00","BTO","3","$0.99","($297.12)"
"1/2/2026","1/2/2026","1/5/2026","OXY","OXY 1/16/2026 Call $42.50","STC","1","$0.80","$79.97"
"12/31/2025","12/31/2025","1/2/2026","TBMC","Trailblazer Merger
CUSIP: 89278D109","Sell","20","$13.38","$267.60"
"12/30/2025","12/30/2025","12/31/2025","SLV","SLV 12/31/2025 Put $67.00","STC","4","$0.62","$247.91"
"12/30/2025","12/30/2025","12/31/2025","SLV","SLV 12/31/2025 Put $67.00","STC","4","$0.67","$267.91"
"12/30/2025","12/30/2025","12/31/2025","SLV","SLV 12/31/2025 Put $67.00","BTO","8","$0.62","($496.16)"
"12/30/2025","12/30/2025","12/31/2025","OXY","OXY 1/16/2026 Call $42.50","BTO","5","$0.60","($300.10)"
"12/29/2025","12/29/2025","12/30/2025","CRWV","CRWV 1/2/2026 Call $78.00","STC","3","$2.10","$629.93"
"12/29/2025","12/29/2025","12/30/2025","CRWV","CRWV 1/2/2026 Call $78.00","BTO","3","$2.25","($675.06)"
"12/26/2025","12/26/2025","12/26/2025","NVDA","Cash Div: R/D 2025-12-04 P/D 2025-12-26 - 5 shares at 0.01","CDIV","","","$0.05"
"12/26/2025","12/26/2025","12/29/2025","GLD","GLD 12/26/2025 Put $416.00","STC","1","$0.39","$38.97"
"12/26/2025","12/26/2025","12/29/2025","GLD","GLD 12/26/2025 Put $416.00","STC","2","$0.39","$77.95"
"12/26/2025","12/26/2025","12/29/2025","GLD","GLD 12/26/2025 Put $416.00","STC","2","$0.39","$77.95"
"12/26/2025","12/26/2025","12/29/2025","GLD","GLD 12/26/2025 Put $416.00","STC","5","$0.41","$204.89"
"12/26/2025","12/26/2025","12/29/2025","GLD","GLD 12/26/2025 Put $416.00","STC","10","$0.25","$249.77"
"12/26/2025","12/26/2025","12/29/2025","GLD","GLD 12/26/2025 Put $416.00","STC","20","$0.27","$539.54"
"12/26/2025","12/26/2025","12/29/2025","GLD","GLD 12/26/2025 Put $416.00","STC","40","$0.25","$999.09"
"12/26/2025","12/26/2025","12/29/2025","GLD","GLD 12/26/2025 Put $416.00","BTO","30","$0.07","($210.60)"
"12/26/2025","12/26/2025","12/29/2025","GLD","GLD 12/26/2025 Put $416.00","BTO","50","$0.21","($1,051.00)"
"12/26/2025","12/26/2025","12/29/2025","SPY","SPY 12/26/2025 Put $690.00","STC","2","$0.68","$135.95"
"12/26/2025","12/26/2025","12/29/2025","SPY","SPY 12/26/2025 Put $690.00","STC","18","$0.59","$1,061.59"
"12/26/2025","12/26/2025","12/29/2025","SPY","SPY 12/26/2025 Put $690.00","BTO","20","$0.54","($1,080.40)"
"12/26/2025","12/26/2025","12/29/2025","TSLA","TSLA 12/26/2025 Call $480.00","STC","10","$1.66","$1,659.77"
"12/26/2025","12/26/2025","12/29/2025","TSLA","TSLA 12/26/2025 Call $480.00","BTO","10","$1.62","($1,620.20)"
"12/26/2025","12/26/2025","12/29/2025","SPY","SPY 12/26/2025 Put $689.00","STC","10","$0.60","$599.77"
"12/26/2025","12/26/2025","12/29/2025","SPY","SPY 12/26/2025 Put $689.00","STC","20","$0.60","$1,199.54"
"12/26/2025","12/26/2025","12/29/2025","SPY","SPY 12/26/2025 Put $689.00","BTO","5","$0.55","($275.10)"
"12/26/2025","12/26/2025","12/29/2025","SPY","SPY 12/26/2025 Put $689.00","BTO","25","$0.55","($1,375.50)"
"12/26/2025","12/26/2025","12/29/2025","RKLB","RKLB 12/26/2025 Call $74.00","STC","10","$0.29","$289.77"
"12/26/2025","12/26/2025","12/29/2025","RKLB","RKLB 12/26/2025 Call $74.00","BTO","9","$0.72","($648.18)"
"12/26/2025","12/26/2025","12/29/2025","RKLB","RKLB 12/26/2025 Call $74.00","BTO","1","$0.72","($72.02)"
"12/26/2025","12/26/2025","12/29/2025","SPY","SPY 12/26/2025 Call $692.00","STC","10","$0.29","$289.77"
"12/26/2025","12/26/2025","12/29/2025","SPY","SPY 12/26/2025 Call $692.00","BTO","5","$0.54","($270.10)"
"12/26/2025","12/26/2025","12/29/2025","SPY","SPY 12/26/2025 Call $692.00","BTO","5","$0.54","($270.10)"
"12/24/2025","12/24/2025","12/26/2025","TSLA","TSLA 12/26/2025 Call $487.50","STC","10","$2.55","$2,549.77"
"12/24/2025","12/24/2025","12/26/2025","TSLA","TSLA 12/26/2025 Call $487.50","BTO","10","$2.45","($2,450.20)"
"12/24/2025","12/24/2025","12/26/2025","UNH","UNH 1/2/2026 Call $340.00","STC","1","$1.15","$114.97"
"12/24/2025","12/24/2025","12/26/2025","UNH","UNH 1/2/2026 Call $340.00","STC","1","$1.15","$114.97"
"12/24/2025","12/24/2025","12/26/2025","TSM","TSM 1/2/2026 Call $305.00","STC","5","$2.10","$1,049.89"
"12/24/2025","12/24/2025","12/26/2025","SPY","SPY 12/26/2025 Call $691.00","STC","10","$0.73","$729.77"
"12/24/2025","12/24/2025","12/26/2025","SPY","SPY 12/26/2025 Call $691.00","BTO","6","$0.74","($444.12)"
"12/24/2025","12/24/2025","12/26/2025","SPY","SPY 12/26/2025 Call $691.00","BTO","4","$0.74","($296.08)"
"12/24/2025","12/24/2025","12/26/2025","SPY","SPY 12/26/2025 Call $690.00","STC","10","$0.99","$989.77"
"12/24/2025","12/24/2025","12/26/2025","SPY","SPY 12/26/2025 Call $690.00","BTO","10","$0.98","($980.20)"
"12/24/2025","12/24/2025","12/26/2025","TSM","TSM 1/2/2026 Call $305.00","BTO","5","$2.17","($1,085.10)"
"12/24/2025","12/24/2025","12/26/2025","NVDA","NVDA 12/26/2025 Call $187.50","STC","8","$1.21","$967.82"
"12/24/2025","12/24/2025","12/26/2025","NVDA","NVDA 12/26/2025 Call $187.50","BTO","7","$1.09","($763.14)"
"12/24/2025","12/24/2025","12/26/2025","NVDA","NVDA 12/26/2025 Call $187.50","BTO","1","$1.08","($108.02)"
"12/24/2025","12/24/2025","12/26/2025","NVDA","NVDA 12/26/2025 Call $190.00","STC","10","$0.39","$389.77"
"12/24/2025","12/24/2025","12/26/2025","NVDA","NVDA 12/26/2025 Call $190.00","BTO","10","$0.64","($640.20)"
"12/24/2025","12/24/2025","12/26/2025","NVDA","NVDA 12/26/2025 Call $190.00","STC","2","$0.50","$99.95"
"12/24/2025","12/24/2025","12/26/2025","NVDA","NVDA 12/26/2025 Call $190.00","STC","5","$0.50","$249.89"
"12/24/2025","12/24/2025","12/26/2025","NVDA","NVDA 12/26/2025 Call $190.00","BTO","1","$0.57","($57.02)"
"12/24/2025","12/24/2025","12/26/2025","NVDA","NVDA 12/26/2025 Call $190.00","BTO","1","$0.57","($57.02)"
"12/24/2025","12/24/2025","12/26/2025","UNH","UNH 1/2/2026 Call $340.00","STC","2","$1.22","$243.95"
"12/24/2025","12/24/2025","12/26/2025","UNH","UNH 12/26/2025 Call $327.50","STC","1","$2.05","$204.97"
"12/24/2025","12/24/2025","12/26/2025","UNH","UNH 12/26/2025 Call $327.50","STC","1","$2.05","$204.97"
"12/24/2025","12/24/2025","12/26/2025","UNH","UNH 12/26/2025 Call $327.50","STC","1","$1.78","$177.97"
"12/24/2025","12/24/2025","12/26/2025","NVDA","NVDA 12/26/2025 Call $190.00","BTO","5","$0.76","($380.10)"
"12/24/2025","12/24/2025","12/26/2025","UNH","UNH 12/26/2025 Call $327.50","BTO","3","$1.67","($501.06)"
"12/23/2025","12/23/2025","12/24/2025","HOOD","HOOD 12/26/2025 Call $121.00","STC","5","$1.73","$864.89"
"12/23/2025","12/23/2025","12/24/2025","HOOD","HOOD 12/26/2025 Call $121.00","BTO","5","$1.85","($925.10)"
"12/23/2025","12/23/2025","12/24/2025","RKLB","RKLB 12/26/2025 Call $80.00","STC","1","$1.35","$134.97"
"12/23/2025","12/23/2025","12/24/2025","RKLB","RKLB 12/26/2025 Call $80.00","STC","1","$1.35","$134.97"
"12/23/2025","12/23/2025","12/24/2025","RKLB","RKLB 12/26/2025 Call $80.00","STC","1","$1.35","$134.97"
"12/23/2025","12/23/2025","12/24/2025","RKLB","RKLB 12/26/2025 Call $80.00","STC","1","$1.35","$134.97"
"12/23/2025","12/23/2025","12/24/2025","RKLB","RKLB 12/26/2025 Call $80.00","BTO","4","$1.37","($548.08)"
"12/23/2025","12/23/2025","12/24/2025","HOOD","HOOD 12/26/2025 Call $122.00","STC","3","$1.29","$386.93"
"12/23/2025","12/23/2025","12/24/2025","HOOD","HOOD 12/26/2025 Call $122.00","BTO","3","$1.50","($450.06)"
"12/23/2025","12/23/2025","12/24/2025","RKLB","RKLB 1/2/2026 Call $80.00","STC","2","$2.80","$559.95"
"12/23/2025","12/23/2025","12/24/2025","RKLB","RKLB 1/2/2026 Call $80.00","STC","1","$2.87","$286.97"
"12/23/2025","12/23/2025","12/24/2025","RKLB","RKLB 1/2/2026 Call $80.00","STC","1","$2.87","$286.97"
"12/23/2025","12/23/2025","12/24/2025","RKLB","RKLB 1/2/2026 Call $80.00","BTO","4","$2.68","($1,072.08)"
"12/23/2025","12/23/2025","12/24/2025","IREN","IREN 12/26/2025 Call $44.00","STC","4","$0.78","$311.91"
"12/23/2025","12/23/2025","12/24/2025","U","U 12/26/2025 Call $45.50","STC","8","$0.43","$343.82"
"12/23/2025","12/23/2025","12/24/2025","U","U 12/26/2025 Call $45.50","BTO","3","$0.49","($147.06)"
"12/23/2025","12/23/2025","12/24/2025","U","U 12/26/2025 Call $45.50","BTO","5","$0.49","($245.10)"
"12/23/2025","12/23/2025","12/24/2025","IREN","IREN 12/26/2025 Call $44.00","BTO","4","$0.97","($388.08)"
"12/23/2025","12/23/2025","12/24/2025","TBMC","Trailblazer Merger
CUSIP: 89278D109","Sell","30","$12.40","$372.00"
"12/23/2025","12/23/2025","12/24/2025","TBMC","Trailblazer Merger
CUSIP: 89278D109","Buy","80","$12.59","($1,007.20)"
"12/23/2025","12/23/2025","12/24/2025","GOOG","GOOG 12/26/2025 Call $315.00","STC","3","$2.85","$854.93"
"12/23/2025","12/23/2025","12/24/2025","GOOG","GOOG 12/26/2025 Call $315.00","STC","1","$2.90","$289.97"
"12/23/2025","12/23/2025","12/24/2025","GOOG","GOOG 12/26/2025 Call $315.00","BTO","4","$2.28","($912.08)"
"12/23/2025","12/23/2025","12/24/2025","PANW","Palo Alto Networks
CUSIP: 697435105","Sell","2","$187.90","$375.80"
"12/23/2025","12/23/2025","12/24/2025","RR","Richtech Robotics
CUSIP: 765504105","Sell","100","$3.43","$343.06"
"12/23/2025","12/23/2025","12/24/2025","RKLB","RKLB 12/26/2025 Call $80.00","STC","3","$2.08","$623.93"
"12/23/2025","12/23/2025","12/24/2025","RKLB","RKLB 12/26/2025 Call $80.00","STC","2","$2.10","$419.95"
"12/23/2025","12/23/2025","12/24/2025","RKLB","RKLB 12/26/2025 Call $80.00","BTO","4","$1.82","($728.08)"
"12/23/2025","12/23/2025","12/24/2025","RKLB","RKLB 12/26/2025 Call $80.00","BTO","1","$1.82","($182.02)"
"12/23/2025","12/23/2025","12/24/2025","MSTR","MSTR 1/2/2026 Put $150.00","STC","4","$3.00","$1,199.91"
"12/23/2025","12/23/2025","12/24/2025","MSTR","MSTR 1/2/2026 Put $150.00","BTO","4","$3.15","($1,260.08)"
"12/23/2025","12/23/2025","12/24/2025","RKLB","RKLB 12/26/2025 Call $80.00","STC","2","$1.84","$367.95"
"12/23/2025","12/23/2025","12/24/2025","RKLB","RKLB 12/26/2025 Call $80.00","STC","1","$2.25","$224.97"
"12/23/2025","12/23/2025","12/24/2025","GLD","GLD 12/29/2025 Put $395.00","STC","4","$0.42","$167.91"
"12/23/2025","12/23/2025","12/24/2025","RKLB","RKLB 12/26/2025 Call $80.00","BTO","3","$2.00","($600.06)"
"12/22/2025","12/22/2025","12/23/2025","UNH","UNH 1/2/2026 Call $340.00","BTO","1","$1.45","($145.02)"
"12/22/2025","12/22/2025","12/23/2025","GLD","GLD 12/29/2025 Put $395.00","BTO","4","$0.62","($248.08)"
"12/22/2025","12/22/2025","12/23/2025","RKLB","RKLB 1/2/2026 Call $80.00","STC","1","$3.70","$369.97"
"12/22/2025","12/22/2025","12/23/2025","RKLB","RKLB 1/2/2026 Call $80.00","STC","2","$3.70","$739.95"
"12/22/2025","12/22/2025","12/23/2025","RKLB","RKLB 1/2/2026 Call $80.00","STC","1","$3.95","$394.97"
"12/22/2025","12/22/2025","12/23/2025","RKLB","RKLB 1/2/2026 Call $80.00","BTO","4","$3.60","($1,440.08)"
"12/22/2025","12/22/2025","12/23/2025","UNH","UNH 1/2/2026 Call $340.00","BTO","3","$2.39","($717.06)"
"12/22/2025","12/22/2025","12/23/2025","CVNA","CVNA 12/26/2025 Put $425.00","STC","1","$3.60","$359.97"
"12/22/2025","12/22/2025","12/23/2025","CVNA","CVNA 12/26/2025 Put $425.00","STC","1","$4.00","$399.97"
"12/22/2025","12/22/2025","12/23/2025","CVNA","CVNA 12/26/2025 Put $425.00","STC","1","$4.05","$404.97"
"12/22/2025","12/22/2025","12/23/2025","CVNA","CVNA 12/26/2025 Put $425.00","BTO","3","$3.75","($1,125.06)"
"12/22/2025","12/22/2025","12/23/2025","ARM","ARM 1/16/2026 Put $90.00","STC","3","$0.20","$59.93"
"12/22/2025","12/22/2025","12/23/2025","PLTR","PLTR 1/2/2026 Put $160.00","STC","3","$0.29","$86.93"
"12/22/2025","12/22/2025","12/23/2025","GLD","GLD 12/29/2025 Put $390.00","STC","3","$0.26","$77.93"
"12/19/2025","12/19/2025","12/22/2025","RBLX","RBLX 1/16/2026 Put $70.00","BTO","4","$0.73","($292.08)"
"12/19/2025","12/19/2025","12/22/2025","ORCL","ORCL 1/9/2026 Put $160.00","STC","1","$0.51","$50.97"
"12/19/2025","12/19/2025","12/22/2025","GLD","GLD 12/29/2025 Put $390.00","BTO","3","$0.89","($267.06)"
"12/19/2025","12/19/2025","12/22/2025","BLND","Blend Labs
CUSIP: 09352U108","Sell","65","$3.08","$200.52"
"12/19/2025","12/19/2025","12/22/2025","LYB","LyondellBasell
CUSIP: N53745100","Buy","4","$43.34","($173.35)"
"12/19/2025","12/19/2025","12/22/2025","MSTR","MSTR 12/26/2025 Put $130.00","STC","1","$0.26","$25.97"
"12/19/2025","12/19/2025","12/22/2025","MSTR","MSTR 12/26/2025 Put $130.00","STC","1","$0.26","$25.97"
"12/19/2025","12/19/2025","12/22/2025","ASTS","ASTS 1/2/2026 Put $58.00","STC","1","$0.85","$84.97"
"12/19/2025","12/19/2025","12/22/2025","COIN","COIN 12/26/2025 Put $225.00","STC","1","$1.21","$120.97"
"12/18/2025","12/18/2025","12/19/2025","PLTR","PLTR 1/2/2026 Put $160.00","STC","1","$0.77","$76.97"
"12/18/2025","12/18/2025","12/19/2025","MSTR","MSTR 12/26/2025 Put $130.00","STC","1","$0.54","$53.97"
"12/18/2025","12/18/2025","12/19/2025","MSTR","MSTR 12/26/2025 Put $130.00","STC","1","$0.54","$53.97"
"12/18/2025","12/18/2025","12/19/2025","ORCL","ORCL 1/9/2026 Put $160.00","STC","1","$1.61","$160.97"
"12/18/2025","12/18/2025","12/19/2025","COIN","COIN 12/26/2025 Put $225.00","STC","1","$1.83","$182.97"
"12/18/2025","12/18/2025","12/19/2025","SPY","SPY 12/18/2025 Put $673.00","STC","10","$0.59","$589.77"
"12/18/2025","12/18/2025","12/19/2025","COIN","COIN 12/26/2025 Put $225.00","STC","2","$1.47","$293.95"
"12/18/2025","12/18/2025","12/19/2025","SPY","SPY 12/18/2025 Put $673.00","BTO","10","$0.62","($620.20)"
"12/18/2025","12/18/2025","12/19/2025","SPY","SPY 12/18/2025 Put $673.00","STC","10","$0.73","$729.77"
"12/18/2025","12/18/2025","12/19/2025","SPY","SPY 12/18/2025 Put $673.00","BTO","10","$0.56","($560.20)"
"12/18/2025","12/18/2025","12/19/2025","SPY","SPY 12/18/2025 Put $678.00","STC","2","$2.01","$401.95"
"12/18/2025","12/18/2025","12/19/2025","SPY","SPY 12/18/2025 Put $678.00","STC","2","$1.61","$321.95"
"12/18/2025","12/18/2025","12/19/2025","SPY","SPY 12/18/2025 Put $678.00","STC","6","$1.46","$875.86"
"12/18/2025","12/18/2025","12/19/2025","SPY","SPY 12/18/2025 Put $678.00","STC","5","$1.05","$524.89"
"12/18/2025","12/18/2025","12/19/2025","SPY","SPY 12/18/2025 Put $678.00","STC","5","$1.05","$524.89"
"12/18/2025","12/18/2025","12/19/2025","SPY","SPY 12/18/2025 Put $678.00","BTO","20","$0.77","($1,540.40)"
"12/18/2025","12/18/2025","12/19/2025","PLTR","PLTR 1/2/2026 Put $160.00","BTO","1","$0.73","($73.02)"
"12/18/2025","12/18/2025","12/19/2025","SPY","SPY 12/18/2025 Call $680.00","STC","1","$1.02","$101.97"
"12/18/2025","12/18/2025","12/19/2025","SPY","SPY 12/18/2025 Call $680.00","STC","1","$1.02","$101.97"
"12/18/2025","12/18/2025","12/19/2025","SPY","SPY 12/18/2025 Call $680.00","STC","1","$1.02","$101.97"
"12/18/2025","12/18/2025","12/19/2025","SPY","SPY 12/18/2025 Call $680.00","STC","1","$1.02","$101.97"
"12/18/2025","12/18/2025","12/19/2025","SPY","SPY 12/18/2025 Call $680.00","STC","1","$1.02","$101.97"
"12/18/2025","12/18/2025","12/19/2025","SPY","SPY 12/18/2025 Call $680.00","STC","1","$1.02","$101.97"
"12/18/2025","12/18/2025","12/19/2025","SPY","SPY 12/18/2025 Call $680.00","STC","4","$1.02","$407.91"
"12/18/2025","12/18/2025","12/19/2025","SPY","SPY 12/18/2025 Call $680.00","STC","10","$1.02","$1,019.77"
"12/18/2025","12/18/2025","12/19/2025","SPY","SPY 12/18/2025 Call $680.00","BTO","10","$0.86","($860.20)"
"12/18/2025","12/18/2025","12/19/2025","SPY","SPY 12/18/2025 Call $680.00","BTO","10","$0.86","($860.20)"
"12/18/2025","12/18/2025","12/19/2025","SPY","SPY 12/18/2025 Put $675.00","STC","10","$0.58","$579.77"
"12/18/2025","12/18/2025","12/19/2025","SPY","SPY 12/18/2025 Put $675.00","BTO","10","$0.99","($990.20)"
"12/18/2025","12/18/2025","12/19/2025","COIN","COIN 12/26/2025 Put $225.00","BTO","4","$1.20","($480.08)"
"12/18/2025","12/18/2025","12/19/2025","ASTS","ASTS 12/19/2025 Put $63.00","STC","5","$1.05","$524.89"
"12/18/2025","12/18/2025","12/19/2025","JPM","JPM 12/19/2025 Put $312.50","STC","4","$0.92","$367.91"
"12/18/2025","12/18/2025","12/19/2025","ASTS","ASTS 12/19/2025 Put $63.00","BTO","5","$1.28","($640.10)"
"12/18/2025","12/18/2025","12/19/2025","JPM","JPM 12/19/2025 Put $312.50","BTO","4","$1.20","($480.08)"
"12/18/2025","12/18/2025","12/19/2025","SPY","SPY 12/18/2025 Call $681.00","STC","9","$0.41","$368.79"
"12/18/2025","12/18/2025","12/19/2025","SPY","SPY 12/18/2025 Call $681.00","STC","1","$0.41","$40.97"
"12/18/2025","12/18/2025","12/19/2025","SPY","SPY 12/18/2025 Call $681.00","BTO","10","$0.69","($690.20)"
"12/17/2025","12/17/2025","12/18/2025","MSTR","MSTR 12/19/2025 Put $156.00","STC","5","$2.12","$1,059.89"
"12/17/2025","12/17/2025","12/18/2025","NFLX","NFLX 12/19/2025 Put $95.00","STC","5","$0.94","$469.89"
"12/17/2025","12/17/2025","12/18/2025","NFLX","NFLX 12/19/2025 Put $95.00","STC","1","$1.00","$99.97"
"12/17/2025","12/17/2025","12/18/2025","NFLX","NFLX 12/19/2025 Put $95.00","BTO","6","$0.96","($576.12)"
"12/17/2025","12/17/2025","12/18/2025","MSTR","MSTR 12/19/2025 Put $156.00","BTO","5","$2.42","($1,210.10)"
"12/17/2025","12/17/2025","12/18/2025","PLTR","PLTR 1/2/2026 Put $160.00","BTO","1","$1.62","($162.02)"
"12/17/2025","12/17/2025","12/18/2025","ASTS","ASTS 1/2/2026 Put $58.00","STC","2","$2.58","$515.95"
"12/17/2025","12/17/2025","12/18/2025","ORCL","ORCL 1/9/2026 Put $160.00","BTO","2","$1.78","($356.04)"
"12/17/2025","12/17/2025","12/18/2025","ARM","ARM 1/16/2026 Put $90.00","STC","2","$0.56","$111.95"
"12/17/2025","12/17/2025","12/18/2025","ARM","ARM 1/16/2026 Put $90.00","BTO","1","$0.50","($50.02)"
"12/17/2025","12/17/2025","12/18/2025","ARM","ARM 1/16/2026 Put $90.00","BTO","4","$0.48","($192.08)"
"12/17/2025","12/17/2025","12/18/2025","PLTR","PLTR 1/2/2026 Put $160.00","BTO","2","$1.82","($364.04)"
"12/17/2025","12/17/2025","12/18/2025","ORCL","ORCL 1/9/2026 Put $160.00","STC","1","$2.02","$201.97"
"12/17/2025","12/17/2025","12/18/2025","ORCL","ORCL 1/9/2026 Put $160.00","STC","1","$2.17","$216.97"
"12/17/2025","12/17/2025","12/18/2025","ORCL","ORCL 1/9/2026 Put $160.00","STC","1","$2.07","$206.97"
"12/17/2025","12/17/2025","12/18/2025","ARM","ARM 12/26/2025 Put $115.00","STC","1","$1.38","$137.97"
"12/17/2025","12/17/2025","12/18/2025","ORCL","ORCL 1/9/2026 Put $160.00","STC","2","$1.55","$309.95"
"12/17/2025","12/17/2025","12/18/2025","ASTS","ASTS 1/2/2026 Put $58.00","BTO","3","$2.15","($645.06)"
"12/17/2025","12/17/2025","12/18/2025","ORCL","ORCL 12/26/2025 Put $175.00","STC","3","$2.50","$749.93"
"12/17/2025","12/17/2025","12/18/2025","ORCL","ORCL 12/26/2025 Put $175.00","BTO","3","$2.68","($804.06)"
"12/17/2025","12/17/2025","12/18/2025","ORCL","ORCL 12/26/2025 Put $182.50","STC","3","$4.85","$1,454.93"
"12/16/2025","12/16/2025","12/16/2025","UNH","Cash Div: R/D 2025-12-08 P/D 2025-12-16 - 1.90839 shares at 2.21","CDIV","","","$4.22"
"12/16/2025","12/16/2025","12/17/2025","ORCL","ORCL 12/26/2025 Put $182.50","BTO","3","$2.57","($771.06)"
"12/16/2025","12/16/2025","12/17/2025","ORCL","ORCL 1/9/2026 Put $160.00","BTO","2","$0.89","($178.04)"
"12/16/2025","12/16/2025","12/17/2025","CVNA","CVNA 12/19/2025 Put $430.00","STC","4","$2.20","$879.91"
"12/16/2025","12/16/2025","12/17/2025","CVNA","CVNA 12/19/2025 Put $430.00","BTO","1","$2.85","($285.02)"
"12/16/2025","12/16/2025","12/17/2025","CVNA","CVNA 12/19/2025 Put $430.00","BTO","3","$3.15","($945.06)"
"12/16/2025","12/16/2025","12/17/2025","GLD","GLD 12/19/2025 Put $393.00","STC","1","$2.13","$212.97"
"12/16/2025","12/16/2025","12/17/2025","GLD","GLD 12/19/2025 Put $393.00","STC","1","$2.22","$221.97"
"12/16/2025","12/16/2025","12/17/2025","GLD","GLD 12/19/2025 Put $393.00","STC","1","$2.30","$229.97"
"12/16/2025","12/16/2025","12/17/2025","GLD","GLD 12/19/2025 Put $393.00","STC","1","$2.00","$199.97"
"12/16/2025","12/16/2025","12/17/2025","GLD","GLD 12/19/2025 Put $393.00","BTO","4","$1.90","($760.08)"
"12/16/2025","12/16/2025","12/17/2025","AMD","AMD 12/19/2025 Put $202.50","STC","2","$2.79","$557.95"
"12/16/2025","12/16/2025","12/17/2025","GOOG","GOOG 12/19/2025 Put $302.50","STC","2","$1.59","$317.95"
"12/16/2025","12/16/2025","12/17/2025","GOOG","GOOG 12/19/2025 Put $302.50","STC","1","$1.59","$158.97"
"12/16/2025","12/16/2025","12/17/2025","GOOG","GOOG 12/19/2025 Put $302.50","STC","1","$1.79","$178.97"
"12/16/2025","12/16/2025","12/17/2025","AMD","AMD 12/19/2025 Put $202.50","STC","1","$3.05","$304.97"
"12/16/2025","12/16/2025","12/17/2025","AMD","AMD 12/19/2025 Put $202.50","BTO","3","$2.52","($756.06)"
"12/16/2025","12/16/2025","12/17/2025","GOOG","GOOG 12/19/2025 Put $302.50","BTO","4","$1.45","($580.08)"
"12/16/2025","12/16/2025","12/17/2025","ARM","ARM 12/26/2025 Put $115.00","STC","1","$1.23","$122.97"
"12/16/2025","12/16/2025","12/17/2025","ARM","ARM 12/26/2025 Put $115.00","STC","1","$1.00","$99.97"
"12/15/2025","12/15/2025","12/16/2025","CVNA","CVNA 12/19/2025 Put $430.00","STC","4","$4.20","$1,679.91"
"12/15/2025","12/15/2025","12/16/2025","CVNA","CVNA 12/19/2025 Put $430.00","BTO","2","$3.34","($668.04)"
"12/15/2025","12/15/2025","12/16/2025","CVNA","CVNA 12/19/2025 Put $430.00","BTO","2","$3.34","($668.04)"
"12/15/2025","12/15/2025","12/16/2025","MSTR","MSTR 12/26/2025 Put $130.00","BTO","4","$0.88","($352.08)"
"12/15/2025","12/15/2025","12/16/2025","APP","APP 12/19/2025 Put $610.00","STC","1","$1.75","$174.97"
"12/15/2025","12/15/2025","12/16/2025","APP","APP 12/19/2025 Put $610.00","STC","1","$1.75","$174.97"
"12/15/2025","12/15/2025","12/16/2025","APP","APP 12/19/2025 Put $610.00","STC","1","$1.75","$174.97"
"12/15/2025","12/15/2025","12/16/2025","APP","APP 12/19/2025 Put $610.00","STC","1","$1.75","$174.97"
"12/15/2025","12/15/2025","12/16/2025","BABA","BABA 12/19/2025 Put $149.00","STC","3","$1.77","$530.93"
"12/15/2025","12/15/2025","12/16/2025","APP","APP 12/19/2025 Put $610.00","BTO","1","$3.00","($300.02)"
"12/15/2025","12/15/2025","12/16/2025","BABA","BABA 12/19/2025 Put $149.00","BTO","3","$1.65","($495.06)"
"12/15/2025","12/15/2025","12/16/2025","APP","APP 12/19/2025 Put $610.00","BTO","3","$3.90","($1,170.06)"
"12/15/2025","12/15/2025","12/16/2025","ARM","ARM 12/26/2025 Put $115.00","BTO","3","$0.95","($285.06)"
